level,pos,japanese,reading,korean,source_url
N2,all,固まり·塊(り),かたまり,덩어리.,https://ja.dict.naver.com/#/entry/jako/2292015829d74f2b835169ee7c2ba8d6
N2,all,固まる·堅まる,かたまる,굳(어지)다.,https://ja.dict.naver.com/#/entry/jako/43fb625c8c5742489d48e31ae7fc7e7b
N2,all,傾く,かたむく,기울다.,https://ja.dict.naver.com/#/entry/jako/61cdb14d2b9c4c03a706f4714e18e4bb
N2,all,偏る·片寄る,かたよる,(한쪽으로) 치우치다.,https://ja.dict.naver.com/#/entry/jako/69fadacb1ed245d99d6e525716e13f8a
N2,all,語る,かたる,말하다; 이야기하다.,https://ja.dict.naver.com/#/entry/jako/3d74b830e5064dba85e16b40eb97a0c5
N2,all,過大,かだい,과대.,https://ja.dict.naver.com/#/entry/jako/6acc908d3fac465b81f8027a26aa3d4e
N2,all,括弧,かっこ,괄호.,https://ja.dict.naver.com/#/entry/jako/f8a8f333db3243619944f92d7585fe75
N2,all,各国,かっこく,각국; 각 나라.,https://ja.dict.naver.com/#/entry/jako/4a69322af28246aaad1d67dc38eafd5e
N2,all,勝手,かって,시먹음; 제멋대로 함.,https://ja.dict.naver.com/#/entry/jako/077aa8b397ed43a5a24602242f0640a0
N2,all,担ぐ,かつぐ,메다; 짊어지다.,https://ja.dict.naver.com/#/entry/jako/3b5c43df5bdc4ea7a990bd25388ae535
N2,all,活字,かつじ,활자.,https://ja.dict.naver.com/#/entry/jako/0a8be28e4d944efaa42c9751e55ac7e6
N2,all,活躍,かつやく,활약.,https://ja.dict.naver.com/#/entry/jako/bdf3f50ed5cf4c0ab48dc94d7b9a904b
N2,all,活用,かつよう,활용.,https://ja.dict.naver.com/#/entry/jako/af8ffe87ccf74265a957dc8456710376
N2,all,活力,かつりょく,활력.,https://ja.dict.naver.com/#/entry/jako/ea7b830ae96144dfb5f9766c8d528930
N2,all,課程,かてい,과정.,https://ja.dict.naver.com/#/entry/jako/274930388dd64fc4a259a1a8edc361af
N2,all,過程,かてい,과정; 사물이 변화·진행되어 가는 경로.,https://ja.dict.naver.com/#/entry/jako/a61c7592a59b4aa7a9205c8b8887365c
N2,all,仮定,かてい,가정.,https://ja.dict.naver.com/#/entry/jako/bd6bccefee714adb89a51e2a66a260ee
N2,all,稼働·稼動,かどう,가동.,https://ja.dict.naver.com/#/entry/jako/264baf340cf44193ac563eafd439b0f7
N2,all,仮名·仮字,かな,한자(漢字)의 일부를 따서 만든 일본 특유의 음절 문자((보통 片かな와 平がな를 일컬음)).,https://ja.dict.naver.com/#/entry/jako/fc1386f9afa148439ccdb4d02ba17da0
N2,all,叶う,かなう,이루어지다; 희망대로 되다; 할 수 있다.,https://ja.dict.naver.com/#/entry/jako/7b7bb31751ad4288858284f0b2e7fe27
N2,all,仮名遣(い)·仮字遣(い),かなづかい,말을 かな로 표기하는 법.,https://ja.dict.naver.com/#/entry/jako/8240747338134890a8b0e2ba61cd59f6
N2,all,鐘,かね,종.,https://ja.dict.naver.com/#/entry/jako/48ec6a319dbf47e38fda1a928f1989cd
N2,all,加熱,かねつ,가열.,https://ja.dict.naver.com/#/entry/jako/af7f905601f4428cbffd5de736fca775
N2,all,兼ねる,かねる,겸하다.,https://ja.dict.naver.com/#/entry/jako/d2e2593c62f24daf99e3e1ff743d440c
N2,all,可能,かのう,가능.,https://ja.dict.naver.com/#/entry/jako/18e3cf833ef44f01ac428619471ebf93
N2,all,過半数,かはんすう,과반수.,https://ja.dict.naver.com/#/entry/jako/ae5c2a43b63549e39a1f40cdee89e0f1
N2,all,黴,かび,곰팡이.,https://ja.dict.naver.com/#/entry/jako/e78abed5cc9c438eabf682463216fe14
N2,all,株,かぶ,그루터기.,https://ja.dict.naver.com/#/entry/jako/3c7de9eb50a04fc6adf30186f3da25f7
N2,all,被せる,かぶせる,덮다; 씌우다.,https://ja.dict.naver.com/#/entry/jako/19916f3b456b4838ac19f9cddb34b065
N2,all,釜,かま,솥;  가마.,https://ja.dict.naver.com/#/entry/jako/98cf0c30cf9144a1b4c60bdbadbed6ab
N2,all,構う,かまう,관계하다.,https://ja.dict.naver.com/#/entry/jako/494fe48e83204cb9a8fdfc41089a2cf5
N2,all,上,かみ,위.,https://ja.dict.naver.com/#/entry/jako/908d6201b40745eaa0c52ea7d09c873a
N2,all,髪型·髪形,かみがた,머리형; 머리 모양; 헤어스타일.,https://ja.dict.naver.com/#/entry/jako/d65c5e791a534ae4a655ab17f0ebb23d
N2,all,紙くず·紙屑,かみくず,필요 없게 된 종잇조각; 휴지.,https://ja.dict.naver.com/#/entry/jako/718677a4e10b44f79aa7ff4e04412ec2
N2,all,神様,かみさま,‘神(=신(神); 하느님)'의 높임말.,https://ja.dict.naver.com/#/entry/jako/df615cf21bae49a69f134f65b2654195
N2,all,剃刀,かみそり,면도칼.,https://ja.dict.naver.com/#/entry/jako/38a834825091403980e9a81b324262e6
N2,all,雷,かみなり,천둥; 우레.,https://ja.dict.naver.com/#/entry/jako/09547a2896184ca5bbf7e23ed10b979c
N2,all,髪の毛,かみのけ,머리털; 머리카락.,https://ja.dict.naver.com/#/entry/jako/7fec05245e7c4e139fb295a976f998db
N2,all,かも知れない,かもしれない,…ㄹ지도 모른다.,https://ja.dict.naver.com/#/entry/jako/d9294f8d8c5b44a48966b20078af37fe
N2,all,貨物,かもつ,화물.,https://ja.dict.naver.com/#/entry/jako/566ecc2c2ddd450390d64c1f2f298234
N2,all,歌謡,かよう,가요.,https://ja.dict.naver.com/#/entry/jako/664fc73516be45f5adea85d04e477129
N2,all,火曜,かよう,화요.,https://ja.dict.naver.com/#/entry/jako/9fb84ab750a94af492d5cba4b57720a7
N2,all,殻,から,껍질; 껍데기.,https://ja.dict.naver.com/#/entry/jako/53e39f961ff74f659a056460abd35ca5
N2,all,揶揄う,からかう,조롱하다; 놀리다; 야유하다.,https://ja.dict.naver.com/#/entry/jako/9f4e361b0a67432abadf9e6c4369e8f6
N2,all,空梅雨,からつゆ,장마철인데 비가 오지 않음.,https://ja.dict.naver.com/#/entry/jako/6c846108707a48ce9c2fe51d7e9a515a
N2,all,刈る·苅る,かる,베다.,https://ja.dict.naver.com/#/entry/jako/430ecb0743c34f7cb79036c73b346e7a
N2,all,皮,かわ,가죽; 껍질; 표피.,https://ja.dict.naver.com/#/entry/jako/21c221bc44ad4facb67c040a9f459001
N2,all,革,かわ,(무두질한) 가죽.,https://ja.dict.naver.com/#/entry/jako/22678c6baef64b90a4ee7f7bbb8147fb
N2,all,可愛がる,かわいがる,귀여워하다; 애지중지하다.,https://ja.dict.naver.com/#/entry/jako/788a247d8ada41778ea8d35674595d3d
N2,all,川岸·河岸,かわぎし,하안(河岸); 강가; 강기슭; 냇가; 강변.,https://ja.dict.naver.com/#/entry/jako/b006915e05ca491d82632d26720029df
N2,all,渇く,かわく,목이 마르다; 갈증이 나다.,https://ja.dict.naver.com/#/entry/jako/c92541574e3a4bd3abd69f502111cdc6
N2,all,皮靴·革靴,かわぐつ,가죽 구두[신].,https://ja.dict.naver.com/#/entry/jako/d8b8da242f1a4fd98e3d5db57d30f9c5
N2,all,為替,かわせ,환(換).,https://ja.dict.naver.com/#/entry/jako/e9bf881364a84b579dd430c3d00b245d
N2,all,瓦,かわら,기와.,https://ja.dict.naver.com/#/entry/jako/d958fb5144c0491a9715464d13419581
N2,all,代(わ)る·替(わ)る·換(わ)る,かわる,대리[대신]하다; 대표하다.,https://ja.dict.naver.com/#/entry/jako/69b50eb06b634bf6b0244e57dd790826
N2,all,間,かん,간; 틈; 사이; 동안.,https://ja.dict.naver.com/#/entry/jako/0fae1108f83c48238e9c42f9c5d2415f
N2,all,感,かん,감; 느낌.,https://ja.dict.naver.com/#/entry/jako/846e15866c0b4a268250cf110947e718
N2,all,館,かん,관.,https://ja.dict.naver.com/#/entry/jako/c4d8bfad9e2943d2bc49d84076c45041
N2,all,刊,かん,간; 간행; 출판.,https://ja.dict.naver.com/#/entry/jako/fb2eccce416e403594142f4d86bb8d14
N2,all,巻,かん,두루마리.,https://ja.dict.naver.com/#/entry/jako/1d52732c8a5f4abebdb50295833a7902
N2,all,考え込む,かんがえこ-む,골똘히 생각하다; 생각에 잠기다.,https://ja.dict.naver.com/#/entry/jako/b1db205c19f94261865cc3971cecff99
N2,all,換気,かんき,환기.,https://ja.dict.naver.com/#/entry/jako/019c8bb29e5f4da585173e82b602c7f5
N2,all,観客·看客,かんきゃく,관객.,https://ja.dict.naver.com/#/entry/jako/975fc1690d464000a684918d4595a026
N2,all,歓迎,かんげい,환영; 오는 사람을 반갑게 맞이하는 것.,https://ja.dict.naver.com/#/entry/jako/e0655048d7234ed0b53fe5eed952aa8e
N2,all,感激,かんげき,감격.,https://ja.dict.naver.com/#/entry/jako/d73fc65f9fa04237891ca364498f5dc0
N2,all,関西,かんさい,京都·大阪·神戸(를 중심으로 한) 지방; 関西 지방.,https://ja.dict.naver.com/#/entry/jako/9c82b636e15e48bfa229e5e732a2c738
N2,all,観察,かんさつ,관찰; 사물이나 현상을 자세히 살펴보는 것.,https://ja.dict.naver.com/#/entry/jako/b261d64afc464858a1e664276bb07f8e
N2,all,監視,かんし,감시.,https://ja.dict.naver.com/#/entry/jako/9c82d28e1b1848a68095f9bec1933398
N2,all,,,,https://ja.dict.naver.com/#/entry/jako/e5bec9a7db7542fabe769c823bd094ae
N2,all,関する,かんする,관계하다.,https://ja.dict.naver.com/#/entry/jako/e8cdd7cc96ca4e1baee09bb2d0074a67
N2,all,感ずる,かんずる,느끼다.,https://ja.dict.naver.com/#/entry/jako/1661663fc440454783d510c29e1edbc0
N2,all,乾燥,かんそう,"건조; (물기 등이) 말라서 없어짐; 또, (물기 등을) 말려서 없앰.",https://ja.dict.naver.com/#/entry/jako/bb6dd557dee64e2badf9809c3928c294
N2,all,観測,かんそく,관측.,https://ja.dict.naver.com/#/entry/jako/afb988eb204045409326c16c8845ba56
N2,all,寒帯,かんたい,한대.,https://ja.dict.naver.com/#/entry/jako/61438c6630c94e4b865e241f42c46f22
N2,all,勘違い,かんちがい,착각; 잘못 생각함.,https://ja.dict.naver.com/#/entry/jako/6f23fd13a4e94ba6a229b909464d6c56
N2,all,官庁,かんちょう,관청.,https://ja.dict.naver.com/#/entry/jako/929b28bf664046149da5341df768d705
N2,all,缶詰(め),かんづめ,통조림.,https://ja.dict.naver.com/#/entry/jako/23023873c86f4649b81314b99927dfd5
N2,all,乾電池,かんでんち,건전지.,https://ja.dict.naver.com/#/entry/jako/0bd6f4c035754ee488211107d2f466fd
N2,all,関東,かんとう,‘関東地方(=関東 지방)'의 준말; 東京·茨城·栃木·群馬·埼玉·千葉·神奈川의 1도(都) 6현으로 이루어짐.,https://ja.dict.naver.com/#/entry/jako/8f91adc4465f4abb98774c48689319b9
N2,all,監督,かんとく,감독.,https://ja.dict.naver.com/#/entry/jako/c42e7eedb243470fa3a355840264b78d
N2,all,館内,かんない,관내.,https://ja.dict.naver.com/#/entry/jako/5651d2f3f0674f61846307e1701b4426
N2,all,観念,かんねん,각오; 단념; 체념.,https://ja.dict.naver.com/#/entry/jako/7fa44d3446c24130b7953ff96359a8fe
N2,all,看板,かんばん,간판.,https://ja.dict.naver.com/#/entry/jako/8fe9e20d86f64ce8ab8c2c9425b06337
N2,all,看病,かんびょう,간병; 병구완; 간호.,https://ja.dict.naver.com/#/entry/jako/21afa015e4be4b88b06ab48ba5004109
N2,all,冠,かんむり,관.,https://ja.dict.naver.com/#/entry/jako/b49fd190c5ab4e898ef53820c5201dd9
N2,all,管理,かんり,관리.,https://ja.dict.naver.com/#/entry/jako/bce1cad53a2646539b95c42084f0745f
N2,all,関連·関聯,かんれん,관련; 연관.,https://ja.dict.naver.com/#/entry/jako/00e4ced4481c470799ba71c4c5fa571d
N2,all,漢和,かんわ,한화.,https://ja.dict.naver.com/#/entry/jako/3fd9a6ee1b924bf997bdc3dc60263f28
N2,all,害,がい,해; 나쁜 결과나 영향을 미치는 것.,https://ja.dict.naver.com/#/entry/jako/ebb757d6ddbb41b583a239efecae78b6
N2,all,外見,がいけん,외견; 외관; 겉보기.,https://ja.dict.naver.com/#/entry/jako/870f4b75357d4ac4beb1977b5dc6dc43
N2,all,外交,がいこう,외교.,https://ja.dict.naver.com/#/entry/jako/c430631b03de453f809e4736dff1bcfc
N2,all,概論,がいろん,개론.,https://ja.dict.naver.com/#/entry/jako/09d6f5e713d443a38011f3c8a6eebd0b
N2,all,学,がく,학문; 학술; 지식.,https://ja.dict.naver.com/#/entry/jako/8fd1a18dee984aa4897246789d875741
N2,all,学術,がくじゅつ,학술.,https://ja.dict.naver.com/#/entry/jako/9637031235ac4fb7ad9f7289a6e4144f
N2,all,学年,がくねん,학년.,https://ja.dict.naver.com/#/entry/jako/89145467585047e9a479ca3950a41746
N2,all,学科,がっか,학과.,https://ja.dict.naver.com/#/entry/jako/58f985f4e2634b3493d3901d2dec8db7
N2,all,学会,がっかい,학회.,https://ja.dict.naver.com/#/entry/jako/4ac2c87bff604363a2d6436da847dfe0
N2,all,学期,がっき,학기.,https://ja.dict.naver.com/#/entry/jako/d7bedd06b903404996cadb588db18029
N2,all,学級,がっきゅう,학급; 반.,https://ja.dict.naver.com/#/entry/jako/a9a9a14a8ad04dbeba5266dca5fcf6bc
N2,all,我慢,がまん,참음; 견딤; 자제(自制).,https://ja.dict.naver.com/#/entry/jako/fce238a4cba84283af66ad0839190dd1
N2,all,柄,がら,몸집; 체격.,https://ja.dict.naver.com/#/entry/jako/c7c4b608037a4b9eab309dd59732a17e
N2,all,癌,がん,암.,https://ja.dict.naver.com/#/entry/jako/dac4b71c9d2d4d03959ae18bc4bdc64f
N2,all,元日,がんじつ,원일; 설날; 1월 1일.,https://ja.dict.naver.com/#/entry/jako/03d6510ba1554ea49cf5644359363f53
N2,all,願望,がんぼう,원망.,https://ja.dict.naver.com/#/entry/jako/ee240839bfb946209a354d1d79a2bccd
N2,all,器,き,→うつわ,https://ja.dict.naver.com/#/entry/jako/d89a6245f3e847e1b7794926c419c2c1
N2,all,機,き,시기; 기회.,https://ja.dict.naver.com/#/entry/jako/29b01beb745047518513e9cfa6e66af9
N2,all,期,き,(마침 좋은) 때; 기회.,https://ja.dict.naver.com/#/entry/jako/05c81656dc4a4608ab0b3e7d3deb17ca
N2,all,気圧,きあつ,기압; 대기의 압력.,https://ja.dict.naver.com/#/entry/jako/db280a31df63441198b6ddfbc4e7aa88
N2,all,黄色,きいろ,황색; 노랑.,https://ja.dict.naver.com/#/entry/jako/5ce109988ea4433b9f1f25ded77c9b64
N2,all,記憶,きおく,기억.,https://ja.dict.naver.com/#/entry/jako/163729de983e4ae19b8341198a1469d3
N2,all,機関,きかん,기관.,https://ja.dict.naver.com/#/entry/jako/e7530b948615434a910879ec1d1fbd27
N2,all,機関車,きかんしゃ,기관차.,https://ja.dict.naver.com/#/entry/jako/52bcf7f87dd94261b44a936e351aa688
N2,all,着替え,きがえ,"옷을 갈아입음; 또, 갈아입을 옷.",https://ja.dict.naver.com/#/entry/jako/d91266be32a84a11bb38df0ae2c8bd32
N2,all,着替える,きがえる,갈아입다,https://ja.dict.naver.com/#/entry/jako/33858fb3c19047a48ba2a767a1792f06
N2,all,危機,きき,위기.,https://ja.dict.naver.com/#/entry/jako/715133db314d4cf280bcc0f94ddb7dbd
N2,all,聞(き)返す,ききかえ-す,되묻다; 반문하다.,https://ja.dict.naver.com/#/entry/jako/812920b4aaea4cce93033fd15052723a
N2,all,飢饉·饑饉,ききん,기근.,https://ja.dict.naver.com/#/entry/jako/ce4e075b2fe34b56b0dc2290057a3e1e
N2,all,企業,きぎょう,기업.,https://ja.dict.naver.com/#/entry/jako/d90907b3415f4829bf450487cc59664d
N2,all,器具,きぐ,기구.,https://ja.dict.naver.com/#/entry/jako/83e9a62e3be14c0b92e24351f32cab20
N2,all,機嫌,きげん,기분; 비위; 심기.,https://ja.dict.naver.com/#/entry/jako/11cf327bdbe64f5fb07f17f8c6d31787
N2,all,期限,きげん,기한.,https://ja.dict.naver.com/#/entry/jako/ead583ff58454b849e3f59d52ee4dd1b
N2,all,気候,きこう,기후.,https://ja.dict.naver.com/#/entry/jako/bc671040d940435b886c0fc65cfae1bb
N2,all,記号,きごう,기호.,https://ja.dict.naver.com/#/entry/jako/11fec7d36f924a34b58a26c62881f9b4
N2,all,岸,きし,물가.,https://ja.dict.naver.com/#/entry/jako/ead0f9bec9c64bd09a25509e1d25df07
N2,all,貴社,きしゃ,귀사(상대의 회사나 신사).,https://ja.dict.naver.com/#/entry/jako/5547b830424a47f391a971fc8b3cd146
N2,all,起床,きしょう,기상.,https://ja.dict.naver.com/#/entry/jako/2cf444b7de6d4b52b28215a4dd733a62
N2,all,生地·素地,きじ,본연 그대로의 성질[상태]; 본바탕; 본성.,https://ja.dict.naver.com/#/entry/jako/cdcca7f556c34353acbba523421c9b17
N2,all,規準,きじゅん,규준.,https://ja.dict.naver.com/#/entry/jako/3ae2fe9e3cb040848e8bd27ca8bfce4f
N2,all,基準,きじゅん,기준.,https://ja.dict.naver.com/#/entry/jako/07a19330b45748f49c450cdd77d59b73
N2,all,奇数,きすう,기수; 홀수.,https://ja.dict.naver.com/#/entry/jako/51e796edd3e24b3294636818e402e9d5
N2,all,規制,きせい,규제.,https://ja.dict.naver.com/#/entry/jako/05e0f44e74b044e98140c9711e957712
N2,all,帰省,きせい,"귀성; 고향으로 돌아가는 일; 또, 고향에 돌아가 부모의 안부를 묻는 일.",https://ja.dict.naver.com/#/entry/jako/45c64f32b4ad4f12afbf5355d00113e9
N2,all,着せる·著せる·被せる,きせる,입히다.,https://ja.dict.naver.com/#/entry/jako/212879ba7bbb4ab0b8798d09024b9f98
N2,all,基礎,きそ,기초.,https://ja.dict.naver.com/#/entry/jako/ed2011d12f7743cf8f040e45993ea00a
N2,all,規則正しい,きそくただし-い,규칙적이다.,https://ja.dict.naver.com/#/entry/jako/dab34e14eb584464bcb7bb59c7910aab
N2,all,基地,きち,기지.,https://ja.dict.naver.com/#/entry/jako/37ecf8d2bbfd40f693c466c5c4193c9f
N2,all,貴重,きちょう,귀중; 몹시 중요한 것.,https://ja.dict.naver.com/#/entry/jako/05a53dd7a7f2445ab7ae22eb503cd27d
N2,all,切っ掛け,きっかけ,시작; 시초.,https://ja.dict.naver.com/#/entry/jako/7109d30a34b94b6a9bde767a2db17472
N2,all,喫茶,きっさ,끽다; 차를 마심.,https://ja.dict.naver.com/#/entry/jako/91f640c8907c442da14686e106f40297
N2,all,きっぱり,きっぱり,딱 잘라; 단호히.,https://ja.dict.naver.com/#/entry/jako/eb39928e32e84fada68e0f8e04eb431e
N2,all,機能,きのう,기능.,https://ja.dict.naver.com/#/entry/jako/91cf65af88ae4371aa72c921d3381b30
N2,all,気の毒,きのどく,딱함; 가엾음; 불쌍함.,https://ja.dict.naver.com/#/entry/jako/f5139d0241034a58b105eb69598789a1
N2,all,基盤,きばん,기반;  토대;  기초가 되는 바탕.,https://ja.dict.naver.com/#/entry/jako/051079676bb84feda23a2987a920695f
N2,all,寄付·寄附,きふ,기부.,https://ja.dict.naver.com/#/entry/jako/fc8c74fd70f04b08993805e47deee085
N2,all,基本,きほん,기본; 판단·행동·방법 등이 성립하는 근본.,https://ja.dict.naver.com/#/entry/jako/33183fdcae444884be646e8ab0f080e5
N2,all,規模,きぼ,규모.,https://ja.dict.naver.com/#/entry/jako/a1ce940db8704c31993691cfeadbbe71
N2,all,気味,きみ,기분; 마음.,https://ja.dict.naver.com/#/entry/jako/6e001acc56134e058c9d4523ca40243a
N2,all,奇妙,きみょう,기묘함; 이상함; 야릇함.,https://ja.dict.naver.com/#/entry/jako/2a0dce606e7b4440893e9f9bc4dac411
N2,all,客席,きゃくせき,객석.,https://ja.dict.naver.com/#/entry/jako/76954d0d88ab4ad1a2c6d3fb3aada1ad
N2,all,客間,きゃくま,응접실; 객실.,https://ja.dict.naver.com/#/entry/jako/bb852a55e62a4a8ab2611a3b275f5a49
N2,all,客観的,きゃっかんてき,객관적.,https://ja.dict.naver.com/#/entry/jako/31711494a41e4f85a28a5c9b8560577c
N2,all,級,きゅう,급; 등급; 단계; 정도.,https://ja.dict.naver.com/#/entry/jako/17d13e0f444a415d99766dfa67d4253f
N2,all,旧,きゅう,옛것.,https://ja.dict.naver.com/#/entry/jako/a6095809958d407c9fc938c7bf19ffbd
N2,all,球,きゅう,둥근 물체;공,https://ja.dict.naver.com/#/entry/jako/5edc0fbe17db4898be3e1757fe402695
N2,all,急激·急劇,きゅうげき,급격.,https://ja.dict.naver.com/#/entry/jako/30816b1185844ee5bcbc39bbd8e57dca
N2,all,休講,きゅうこう,휴강.,https://ja.dict.naver.com/#/entry/jako/6210c7a4c81c41e9a89eb99bf959fc79
N2,all,求婚,きゅうこん,구혼; 청혼.,https://ja.dict.naver.com/#/entry/jako/03d4593f724b416b9975f2129e52544d
N2,all,吸収,きゅうしゅう,흡수.,https://ja.dict.naver.com/#/entry/jako/6c23bde2ab464722b65767de2ed56a42
N2,all,救助,きゅうじょ,구조; (이재민·조난자 등을) 위험한 상태에서 구하여 주는 것.,https://ja.dict.naver.com/#/entry/jako/095ae00b777c4a2fbb37b2ede888bf41
N2,all,休息,きゅうそく,휴식.,https://ja.dict.naver.com/#/entry/jako/327ed41bfd954e898aa655c53c82997b
N2,all,教員,きょういん,교원; 교사.,https://ja.dict.naver.com/#/entry/jako/c8899b722e554094bc291e69626ed78a
N2,all,境界·疆界,きょうかい,(땅이나 사물의) 경계.,https://ja.dict.naver.com/#/entry/jako/17e5fa40d2e44c19bc0ff7e69d4976a7
N2,all,供給,きょうきゅう,공급.,https://ja.dict.naver.com/#/entry/jako/72c1a1c7fb2f42e29e196d82fff317d4
N2,all,競技,きょうぎ,경기; 기량이나 기술을 겨루는 것.,https://ja.dict.naver.com/#/entry/jako/4b451ddae3a84f54af1ac126516c3202
N2,all,共産,きょうさん,공산.,https://ja.dict.naver.com/#/entry/jako/ac0407b8e5c647c9ac6779ee91419f05
N2,all,恐縮,きょうしゅく,공축; 남의 후의(厚意)나 남에게 끼친 폐에 대해 죄송스럽게 여김.,https://ja.dict.naver.com/#/entry/jako/823fd59195344b2fa293bce1822e5b7e
N2,all,協調,きょうちょう,협조.,https://ja.dict.naver.com/#/entry/jako/b3bca0268818463989a1a6be35b339eb
N2,all,共同,きょうどう,공동.,https://ja.dict.naver.com/#/entry/jako/2c772c2edb4042c3a85c0c171b017bef
N2,all,恐怖,きょうふ,공포.,https://ja.dict.naver.com/#/entry/jako/c2bc3f6afb224eeb9dfa4cd5465805fa
N2,all,教養,きょうよう,교양.,https://ja.dict.naver.com/#/entry/jako/f4a5e426126c44589e20b5c22263e40f
N2,all,共用,きょうよう,공용; 공동 사용.,https://ja.dict.naver.com/#/entry/jako/ae7647275d804e1d8c6ae78b9ff2dd21
N2,all,強力,きょうりょく,강력.,https://ja.dict.naver.com/#/entry/jako/05275cc8842346f888be8f2ccabbe85c
N2,all,局,きょく,국.,https://ja.dict.naver.com/#/entry/jako/169769ed61924d52a1a807b0837f451c
N2,all,曲線,きょくせん,곡선.,https://ja.dict.naver.com/#/entry/jako/55fba877e04848cea7bce0bfd3d5a916
N2,all,巨大,きょだい,거대.,https://ja.dict.naver.com/#/entry/jako/907622b47b34476b93f1689adcd52588
N2,all,清い·浄い,きよい,맑다.,https://ja.dict.naver.com/#/entry/jako/e4b7038bec594f07906f2caab91e05c7
N2,all,器用,きよう,재주[잔재주]가 있음.,https://ja.dict.naver.com/#/entry/jako/5950793ee194403c9b7390fb4adc2ec4
N2,all,嫌う,きらう,싫어하다; 좋아하지 않다; 미워하다.,https://ja.dict.naver.com/#/entry/jako/ba6a0723b14d45f49759ccf9bc004ac6
N2,all,霧,きり,안개.,https://ja.dict.naver.com/#/entry/jako/ade721a82d114ed6a6d39b5ab4dc039e
N2,all,規律·紀律,きりつ,"규율; 기율; 전하여, 질서.",https://ja.dict.naver.com/#/entry/jako/d7416c9b689340d29009f481a60cfcd7
N2,all,切れ,きれ,조각; 토막.,https://ja.dict.naver.com/#/entry/jako/919173b8c48742cc966f41c71edda02e
N2,all,切れる,きれる,끊어지다; 잘라지다.,https://ja.dict.naver.com/#/entry/jako/0432b23c464248fcb73a72f59e9497ae
N2,all,金額,きんがく,금액; 돈머리.,https://ja.dict.naver.com/#/entry/jako/a0a1ed658998447181b25a054e2b5896
N2,all,金庫,きんこ,금고.,https://ja.dict.naver.com/#/entry/jako/da7b7196f6f54a0abe7483d02d4635d5
N2,all,禁じる,きん-じる,"1.	
참고어
きんずる",https://ja.dict.naver.com/#/entry/jako/c074de6dcd064aeba1f09847750cff98
N2,all,金銭,きんせん,금전; 돈; 화폐.,https://ja.dict.naver.com/#/entry/jako/294f77937b6f430c854c8adcb8c4e3bc
N2,all,金属,きんぞく,금속; 쇠붙이.,https://ja.dict.naver.com/#/entry/jako/bb5e9064d1a9437d9723ea5222f94871
N2,all,近代,きんだい,근대; 현대에 가까운 시대.,https://ja.dict.naver.com/#/entry/jako/49d528c15ffa40449f606f4655e3a7af
N2,all,緊張,きんちょう,긴장.,https://ja.dict.naver.com/#/entry/jako/47cf0927b72443f1a6bbe107b9b9cb60
N2,all,均等,きんとう,균등.,https://ja.dict.naver.com/#/entry/jako/772641de72944e96922746f8bee7082c
N2,all,筋肉,きんにく,근육.,https://ja.dict.naver.com/#/entry/jako/1c0fdd48712c4c5aa4fa59e68a1172c2
N2,all,金融,きんゆう,금융.,https://ja.dict.naver.com/#/entry/jako/ab4571f9dc2541409088d9fcba6b12d7
N2,all,きんよう,きんよう,금요(일).,https://ja.dict.naver.com/#/entry/jako/4a7ad8a342084347bd63d1e64b295f93
N2,all,議員,ぎいん,의원.,https://ja.dict.naver.com/#/entry/jako/9756aeb4f2e84e27b09d1f292dc6e626
N2,all,議会,ぎかい,의회.,https://ja.dict.naver.com/#/entry/jako/7b6b6f98749f428da2e6889cc8ce5a20
N2,all,技師,ぎし,기사.,https://ja.dict.naver.com/#/entry/jako/f0e9fdc4d89041599c48b04dcd038917
N2,all,儀式,ぎしき,"의식; 정해진 방식에 따라 치르는 행사; 또, 그 법식.",https://ja.dict.naver.com/#/entry/jako/7d042c5723564c66b214eaba8dfe332d
N2,all,議長,ぎちょう,의장.,https://ja.dict.naver.com/#/entry/jako/1efad1b42cb144949e0e3ee5c93e8583
N2,all,義務,ぎむ,의무.,https://ja.dict.naver.com/#/entry/jako/6f0601ac2c2b4abf85d116e9a7951675
N2,all,業,ぎょう,업.,https://ja.dict.naver.com/#/entry/jako/09c782fb24da4e7285684f73e2946b42
N2,all,行儀,ぎょうぎ,예의범절; 예의; 행동거지.,https://ja.dict.naver.com/#/entry/jako/7d0265322d2e496bb8bc69529d945aa3
N2,all,行列,ぎょうれつ,행렬.,https://ja.dict.naver.com/#/entry/jako/5c3cc5311e81494b930c6747c64281e9
N2,all,漁業,ぎょぎょう,어업.,https://ja.dict.naver.com/#/entry/jako/a7593f8db3ca4d05a44c9af9b69dd656
N2,all,議論,ぎろん,"의논; 논의; 토론; 또, 그 내용.",https://ja.dict.naver.com/#/entry/jako/55425fe71bfb4f83a58cb744c0e7da57
N2,all,銀,ぎん,은.,https://ja.dict.naver.com/#/entry/jako/e5471167b90f498a9e5ceaa309f50ae9
N2,all,九,く,구; 아홉.,https://ja.dict.naver.com/#/entry/jako/8f405008cdf7449e825def02b98acab0
N2,all,句,く,구.,https://ja.dict.naver.com/#/entry/jako/06c6494e47294fb586c684bd626bc16e
N2,all,空,くう,하늘;허공,https://ja.dict.naver.com/#/entry/jako/5d2ad7508dbc4a3493836c159a67c6ae
N2,all,食う·喰う,くう,먹다.,https://ja.dict.naver.com/#/entry/jako/2c1e2c31a24d4d1da9dc47a536335a32
