level,pos,japanese,reading,korean,source_url
N1,all,然程·左程,さほど,(다음에 부정어(否定語)가 따름) 그다지; 별로.,https://ja.dict.naver.com/#/entry/jako/4d184caebe194a59a3eccc6be1b02d26
N1,all,さ迷う·彷徨う,さまよう,헤매다; 방황[유랑]하다; 떠돌다.,https://ja.dict.naver.com/#/entry/jako/f44dd66b3c63424a9d303af86991813e
N1,all,寒気·寒け,さむけ,한기.,https://ja.dict.naver.com/#/entry/jako/1bce061af8f1498387c654354345031d
N1,all,侍,さむらい,무사(武士).,https://ja.dict.naver.com/#/entry/jako/1797a3d88cf748e9a1a86ed1ded9a456
N1,all,然も,さも,아주; 정말; 참으로; 자못.,https://ja.dict.naver.com/#/entry/jako/058f8a611dc94acabc2a1dd6d81be797
N1,all,作用,さよう,작용.,https://ja.dict.naver.com/#/entry/jako/ef1e55fb1dbd4ef2a84b47735a9a1416
N1,all,攫う∙掠う,さらう,채다; 날치기하다.,https://ja.dict.naver.com/#/entry/jako/5e7d5eb6f200446eaea512c8edb26ff7
N1,all,障る,さわる,방해가 되다; 지장이 있다.,https://ja.dict.naver.com/#/entry/jako/354822d5324846eaa2b40fcad90bf6bb
N1,all,酸,さん,신 것; 신맛.,https://ja.dict.naver.com/#/entry/jako/e0ebcff3a6af422bb8baea650b463bfb
N1,all,酸化,さんか,산화.,https://ja.dict.naver.com/#/entry/jako/826ad839d27e49b08ea7811508f3071e
N1,all,山岳,さんがく,산악.,https://ja.dict.naver.com/#/entry/jako/de72987900cc44639fa1775620748a76
N1,all,産休,さんきゅう,산휴; ‘出産休暇(=출산 휴가)’의 준말.,https://ja.dict.naver.com/#/entry/jako/57bd26d095ff4f4eb68e6c01c9c038f7
N1,all,参議院,さんぎいん,참의원((일본의 상원)).,https://ja.dict.naver.com/#/entry/jako/af2802863b604692909520899f6e6bbd
N1,all,産後,さんご,산후.,https://ja.dict.naver.com/#/entry/jako/df78d3f6279d476e8bb35e5ead699cae
N1,all,算出,さんしゅつ,산출.,https://ja.dict.naver.com/#/entry/jako/e8bbc52f6e5b4e54b678f6e967eb6c26
N1,all,産出,さんしゅつ,산출.,https://ja.dict.naver.com/#/entry/jako/a8080c23193f4f92b2c454f932b56b9a
N1,all,参照,さんしょう,참조.,https://ja.dict.naver.com/#/entry/jako/971d999c438e47afa3059f156173d622
N1,all,惨事,さんじ,참사.,https://ja.dict.naver.com/#/entry/jako/3e3118adf1dc4414bd398d9f8b15bf62
N1,all,参上,さんじょう,뵈러 감; 찾아뵘((한문 투의 말씨)).,https://ja.dict.naver.com/#/entry/jako/c1a21056393b4fecb6f24d80fbb98ccd
N1,all,桟橋,さんばし,잔교; 선창(船艙); 부두.,https://ja.dict.naver.com/#/entry/jako/1ec7aa6428df43cea29ab23e2a98484a
N1,all,賛美·讃美,さんび,찬미.,https://ja.dict.naver.com/#/entry/jako/072a48a0742d46178d84b85bf6a48be0
N1,all,産婦人科,さんふじんか,산부인과.,https://ja.dict.naver.com/#/entry/jako/4ade74abefbe44afbbe1ec0f4e882206
N1,all,産物,さんぶつ,산물.,https://ja.dict.naver.com/#/entry/jako/96f4b4b918f54dc69fb8e11f89e99ad4
N1,all,,,,https://ja.dict.naver.com/#/entry/jako/e8920f9ebdac45988823edc6f6efd1c1
N1,all,酸味,さんみ,산미; 신맛.,https://ja.dict.naver.com/#/entry/jako/d9372ca3a8a7414c862da70b4a2225fa
N1,all,山脈,さんみゃく,산맥.,https://ja.dict.naver.com/#/entry/jako/a240ca2024ec4b46ac89e51c9ac85f9f
N1,all,財,ざい,재.,https://ja.dict.naver.com/#/entry/jako/69e8992c4c1c4e13a4e1eef757ad1457
N1,all,財源,ざいげん,재원.,https://ja.dict.naver.com/#/entry/jako/2fb7db61eeb6415e8e1d3fa4a07403ff
N1,all,在庫,ざいこ,재고.,https://ja.dict.naver.com/#/entry/jako/062bb668ceba4c3ca6e3a5ec528d276a
N1,all,財政,ざいせい,재정.,https://ja.dict.naver.com/#/entry/jako/ab61c12e31594d1fb14d3413a8b3eadb
N1,all,在籍,ざいせき,재적; (학교·단체 등에) 속하는 자로 등록되어 있는 것.,https://ja.dict.naver.com/#/entry/jako/86fb5a6080fd4d9b9c777179dd3e6b8e
N1,all,財団,ざいだん,재단.,https://ja.dict.naver.com/#/entry/jako/86fab10e12ef4c14a0f5cddd797033ba
N1,all,座談会,ざだんかい,좌담회.,https://ja.dict.naver.com/#/entry/jako/6fb7268906e7441288024554d7a709e3
N1,all,雑貨,ざっか,잡화.,https://ja.dict.naver.com/#/entry/jako/6c3e89b03dfc4c34aff71c88caefc94f
N1,all,雑,ざつ,뚜렷한 기준에 따라 분류된 것이 아니고 잡다한 것이 뒤섞여 있음.,https://ja.dict.naver.com/#/entry/jako/6ab1886de76e4f3387e427855607b73f
N1,all,座標,ざひょう,좌표,https://ja.dict.naver.com/#/entry/jako/70fa6fa0e6cc4198aa608ce5c0f3d0fe
N1,all,残金,ざんきん,잔금; 잔액.,https://ja.dict.naver.com/#/entry/jako/8ce63fbd01664adeb2ab2ca2f642ff0d
N1,all,残酷·残刻·惨酷,ざんこく,잔혹; 참혹; 혹독.,https://ja.dict.naver.com/#/entry/jako/e5eca2aed36c4bc09d720b9bf02a6a3a
N1,all,斬新,ざんしん,참신(함).,https://ja.dict.naver.com/#/entry/jako/03d86cb29f234c80bec8385320f9af84
N1,all,残高,ざんだか,잔고; 잔액.,https://ja.dict.naver.com/#/entry/jako/4d06fdb9322e4df69b8c9e7ddcb66d88
N1,all,死,し,사; 죽음.,https://ja.dict.naver.com/#/entry/jako/860728df8068484c928a1d6714cdf453
N1,all,士,し,사.,https://ja.dict.naver.com/#/entry/jako/c463add9453547b7823182517e84605f
N1,all,仕上(が)り,しあがり,마무리; 완성(된 결과); 성과; 됨됨이.,https://ja.dict.naver.com/#/entry/jako/f26847d9fbc64344a8dd7565cbc2c419
N1,all,仕上げ,しあげ,마무리.,https://ja.dict.naver.com/#/entry/jako/f51b0a485a164672aa328a5b451109d1
N1,all,飼育,しいく,사육.,https://ja.dict.naver.com/#/entry/jako/cdbbd58dc2a1487f8cb5659f68373ac6
N1,all,強いて,しいて,억지로; 무리하게; 굳이.,https://ja.dict.naver.com/#/entry/jako/e8cb04b0256d412897845f6b056141e1
N1,all,強いる,しいる,강요하다; 강제하다; 강권하다; 억지로 시키다.,https://ja.dict.naver.com/#/entry/jako/0faf77cb7a0e4ad5bcf764f8732510d3
N1,all,仕入れる,しいれる,사들이다; 매입(買入)하다.,https://ja.dict.naver.com/#/entry/jako/7637b57c5fb9434faf3a20369ef8e8da
N1,all,潮·汐,しお,조수; 밀물; 썰물.,https://ja.dict.naver.com/#/entry/jako/8b139324fda34b788b9f8894a122367d
N1,all,歯科,しか,치과.,https://ja.dict.naver.com/#/entry/jako/d93e1ae4ec3b4a5486d8628164b575b5
N1,all,資格,しかく,자격.,https://ja.dict.naver.com/#/entry/jako/b494ba3f140f4cccb791e673192029bd
N1,all,視覚,しかく,시각.,https://ja.dict.naver.com/#/entry/jako/e6b4d31c878b4d9d9d803c2935d9f282
N1,all,仕掛(け)·仕懸(け),しかけ,"시작함; 시작한 것; 또, 시작해서 (생산) 도중에 있음.",https://ja.dict.naver.com/#/entry/jako/fb6a6f0d2dee4fbfb7a5590c8eb7d43b
N1,all,仕掛ける,しかける,상대에게 적극적으로 행동하다; 도전하다; 공세를 취하다; (시비 등을) 걸다.,https://ja.dict.naver.com/#/entry/jako/b0e8a57fd5bc47e39f5a3e7de4320266
N1,all,併し乍ら·然し乍ら,しかしながら,그렇지만; 그렇기는 하지만; 그러나((‘しかし’의 힘줌말)).,https://ja.dict.naver.com/#/entry/jako/cf656072889d4de7bd86f10c0b3e7cad
N1,all,指揮·指麾,しき,지휘.,https://ja.dict.naver.com/#/entry/jako/034ca669fbf7434c8bb32656b74f4f25
N1,all,色彩,しきさい,색채.,https://ja.dict.naver.com/#/entry/jako/d7e972149db54c17831026bd6cec84f3
N1,all,式場,しきじょう,식장.,https://ja.dict.naver.com/#/entry/jako/71affb2bdce44eeebab5c8d4382d801c
N1,all,仕来り·為来り,しきたり,(이제까지의) 관습; 관례.,https://ja.dict.naver.com/#/entry/jako/f370337fd10242c7bf328fca92b8b33b
N1,all,仕切る,しきる,칸을 막다; 칸막이하다; 구획[구분]하다.,https://ja.dict.naver.com/#/entry/jako/39300a3a7359497690268e66da15d783
N1,all,資金,しきん,자금.,https://ja.dict.naver.com/#/entry/jako/50648dd672f34543b3b6602bee493456
N1,all,しくじる,しくじる,[속어],https://ja.dict.naver.com/#/entry/jako/86e9beb72ea04ae6b7f54d3d59ce3ac5
N1,all,仕組(み),しくみ,짜임새; 얼개.,https://ja.dict.naver.com/#/entry/jako/dcc817673a614317bae2c89a67ad248d
N1,all,仕草·仕種·為種,しぐさ,행위; 처사; (하는) 짓(거리).,https://ja.dict.naver.com/#/entry/jako/1a54149d665949719c372f53f08ed38c
N1,all,死刑,しけい,사형.,https://ja.dict.naver.com/#/entry/jako/be6ec2ea12614377b0cf9c6ca421e4d2
N1,all,湿気る,しけ-る,습기가 차다.,https://ja.dict.naver.com/#/entry/jako/07348becb99547609bf9a59dd5e489de
N1,all,試行,しこう,시행.,https://ja.dict.naver.com/#/entry/jako/87f6892e78384a139d427dff13ef13da
N1,all,嗜好,しこう,기호.,https://ja.dict.naver.com/#/entry/jako/3b641fc24efa4994a31567faa4e133c6
N1,all,施行,しこう,시행; 실시.,https://ja.dict.naver.com/#/entry/jako/54efe01249a0496fa0bfd656f1034aa2
N1,all,志向,しこう,지향; 어떤 목표로 뜻이 쏠리어 향함.,https://ja.dict.naver.com/#/entry/jako/95ad03452a034feb96a6cf00e2ff679c
N1,all,嗜好品,しこうひん,기호품((술·담배·차·커피 따위)).,https://ja.dict.naver.com/#/entry/jako/17f996b0b2c642c38238fc1b502c7500
N1,all,示唆,しさ,시사; 암시; 간접적으로 알려 주는 것.,https://ja.dict.naver.com/#/entry/jako/548695cdc19a4335baa606b7d155a4a0
N1,all,思索,しさく,사색.,https://ja.dict.naver.com/#/entry/jako/aac4ea7a955d4faa951e003e9e6a042f
N1,all,,,시찰.,https://ja.dict.naver.com/#/entry/jako/33312f7a125d49d3b2e27070e0d73c0d
N1,all,資産,しさん,자산.,https://ja.dict.naver.com/#/entry/jako/6e5dd979ea6a429eb506f5f2ba701d01
N1,all,資質,ししつ,자질.,https://ja.dict.naver.com/#/entry/jako/2d447247ff1c42b48c02db7d7db6a087
N1,all,刺繍,ししゅう,자수; 수를 놓음.,https://ja.dict.naver.com/#/entry/jako/75d33227a2474cb7b5c11543ebed90d7
N1,all,支持,しじ,지지.,https://ja.dict.naver.com/#/entry/jako/297bee1b233543468f9656343c9f9c82
N1,all,市場,しじょう,시장; 장; 저자.,https://ja.dict.naver.com/#/entry/jako/5edbd9e66087418b91d4a74512b1a657
N1,all,滴·雫,しずく,물방울.,https://ja.dict.naver.com/#/entry/jako/fef641f7d378414c8ad24351b44fc15a
N1,all,沈める,しずめる,가라앉히다.,https://ja.dict.naver.com/#/entry/jako/6b562e71075f450e8f9d51ff69deb4bc
N1,all,施設,しせつ,시설; 설비.,https://ja.dict.naver.com/#/entry/jako/51f9406bb623421da841e138d7e3920c
N1,all,視線,しせん,시선; 눈길.,https://ja.dict.naver.com/#/entry/jako/b393daf6e3744dedb9dbeb9505b28cc4
N1,all,子息,しそく,자식; 아들; 자제.,https://ja.dict.naver.com/#/entry/jako/ecad6d76f1284110ba6b60e2a800adbf
N1,all,慕う,したう,연모하다; 사모하다; 그리워하다.,https://ja.dict.naver.com/#/entry/jako/2facb7d151bc474c9bc92b6d39c497f1
N1,all,下心,したごころ,속마음;  본심.,https://ja.dict.naver.com/#/entry/jako/3444ccbcc85e4804a0951ce3493a49e3
N1,all,親しむ,したしむ,친하게 지내다; 친하게 하다; 친근하게 느끼다.,https://ja.dict.naver.com/#/entry/jako/345df650ffa94f29b5353d5a68f234d2
N1,all,下調べ,したしらべ,예비 조사.,https://ja.dict.naver.com/#/entry/jako/56104361c0d54ca490b7378468113f7a
N1,all,下地,したじ,밑바탕; 준비나 기초.,https://ja.dict.naver.com/#/entry/jako/24418a62862b4c02913c2575fe3591e1
N1,all,仕立てる,したてる,"만들다; 짓다; 특히, 옷을 짓다.",https://ja.dict.naver.com/#/entry/jako/23a64e9143d0449aa1aa4f8672df25d2
N1,all,下取り,したどり,보상 판매; 판매자가 신품(新品) 대금의 일부로 구매자의 동종(同種) 중고품을 인수하는 일((신품 판매 촉진의 한 방법)).,https://ja.dict.naver.com/#/entry/jako/845271aa6064494898a831b87299433c
N1,all,下火,したび,불기운이 약해짐.,https://ja.dict.naver.com/#/entry/jako/46db12a21cfb4e0c86c040face23e76f
N1,all,失格,しっかく,실격.,https://ja.dict.naver.com/#/entry/jako/1821512bd17142ec8cf1996812b43c12
N1,all,失脚,しっきゃく,실각.,https://ja.dict.naver.com/#/entry/jako/59c0273361784ecabf803c14f5699897
N1,all,質素,しっそ,질소(함); 검소한 모양.,https://ja.dict.naver.com/#/entry/jako/7c4584a3b3494722b503937ec404a7ac
N1,all,失調,しっちょう,실조.,https://ja.dict.naver.com/#/entry/jako/6d60a4804d4f4e2c82d3cb74c9aafbcc
N1,all,嫉妬,しっと,질투; 시샘.,https://ja.dict.naver.com/#/entry/jako/a04be6de5b8e4484a95c02106271b467
N1,all,疾病,しっぺい,질병.,https://ja.dict.naver.com/#/entry/jako/a1e0ea70edc9434ab80565a942ed02b6
N1,all,質疑,しつぎ,질의; 질문.,https://ja.dict.naver.com/#/entry/jako/d330e30a27b442fc8930969851b2afcf
N1,all,仕付け,しつけ,(躾) 예의범절을 가르침.,https://ja.dict.naver.com/#/entry/jako/1f433a1a200849d08f40ac73657e51b9
N1,all,仕付ける,しつける,늘 해 와서 길들다; 손에 익(숙하)다.,https://ja.dict.naver.com/#/entry/jako/59023f3b9cf543fda145ee909ac0323e
N1,all,指摘,してき,지적.,https://ja.dict.naver.com/#/entry/jako/c5e2efb0b3744db69f2968cc69142b80
N1,all,視点,してん,시점.,https://ja.dict.naver.com/#/entry/jako/2ef1566d7fe5447b90d0d504bd0aceaa
N1,all,淑やか,しとやか,정숙함; 단아(端雅)함; 얌전함.,https://ja.dict.naver.com/#/entry/jako/0906ce0f814f4b8a8ca506fcd862d1ec
N1,all,品揃え,しなぞろえ,구색 갖추기,https://ja.dict.naver.com/#/entry/jako/144ad4985c644b57a62d52daf210b706
N1,all,萎びる,しなびる,이울다; 시들다; 쭈그러들다.,https://ja.dict.naver.com/#/entry/jako/51aa6d4c61584fae8309cc84ad6f83e4
N1,all,しなやか,しなやか,(꼬부려도 모양이 흐트러지지 않고) 탄력성이 있으며 부드러운 모양: 낭창낭창함; 보들보들함; 연함.,https://ja.dict.naver.com/#/entry/jako/461fecb347044c159d62a6e134d8f4ee
N1,all,屎尿,しにょう,시뇨; 똥오줌; 배설물.,https://ja.dict.naver.com/#/entry/jako/4e955835ab2349d089265afd734b6bb3
N1,all,凌ぐ,しのぐ,참고 견디어 내다.,https://ja.dict.naver.com/#/entry/jako/873a5fbbccb042a784ca960d1e0d151b
N1,all,始発,しはつ,시발.,https://ja.dict.naver.com/#/entry/jako/fdf9a85f9b8249b1936a88bb8c7e2996
N1,all,芝,しば,잔디.,https://ja.dict.naver.com/#/entry/jako/68caf8a018f441539bf1d8d513923d57
N1,all,私物,しぶつ,사물; 개인 소유의 물건.,https://ja.dict.naver.com/#/entry/jako/84ffe47235f94b3086630bf33e5fbbb4
N1,all,しぶとい,しぶとい,고집이 세다; 완고하다; 끈질기다; 강인하다.,https://ja.dict.naver.com/#/entry/jako/9a1a98b32d7a4b8b9fc7e63a9e4b1669
N1,all,司法,しほう,사법.,https://ja.dict.naver.com/#/entry/jako/ec61715073d14354bc8b832987888a88
N1,all,脂肪,しぼう,지방.,https://ja.dict.naver.com/#/entry/jako/be4161224b1f4ae78cde56b70a2ab525
N1,all,志望,しぼう,지망.,https://ja.dict.naver.com/#/entry/jako/ceb400cc36a446c6b434b69defae1084
N1,all,始末,しまつ,(일의) 시말; 전말; 자초지종.,https://ja.dict.naver.com/#/entry/jako/b5bc1d1b9da34415bf6cae9fadfe80c0
N1,all,始末書,しまつしょ,시말서; 전말서.,https://ja.dict.naver.com/#/entry/jako/1b2c51948ff042c897198d63622c2605
N1,all,染みる·滲みる,しみる,스며들다.,https://ja.dict.naver.com/#/entry/jako/128ac6e21708408c96de2e87bf32c582
N1,all,使命,しめい,사명.,https://ja.dict.naver.com/#/entry/jako/09774d9cbf3b41cbba0ac04590117680
N1,all,社交,しゃこう,사교.,https://ja.dict.naver.com/#/entry/jako/3119316774034f17be0e82995692be8f
N1,all,謝罪,しゃざい,사죄.,https://ja.dict.naver.com/#/entry/jako/098a9e16b3e74aff85ca0091740e4220
N1,all,謝絶,しゃぜつ,사절.,https://ja.dict.naver.com/#/entry/jako/2274244383d04065b6f6f41595e178ba
N1,all,社宅,しゃたく,사택.,https://ja.dict.naver.com/#/entry/jako/9cd9674c1f5c44c2a178c383ea8cd433
N1,all,三味線,しゃみせん,일본의 대표적인 현악기; 샤미센.,https://ja.dict.naver.com/#/entry/jako/c1d53784e70c4ce19ba63f530a963065
N1,all,斜面,しゃめん,사면; 경사면.,https://ja.dict.naver.com/#/entry/jako/9bf99d390691488b9c38e41202ac3549
N1,all,洒落る,しゃれる,멋을 내다; 옷치레하다.,https://ja.dict.naver.com/#/entry/jako/19d0ad16b0c3476db280a3ab8b0deb3a
N1,all,視野,しや,시야.,https://ja.dict.naver.com/#/entry/jako/212f6312b12441ddbf448c7ea2d53778
N1,all,主,しゅ,주.,https://ja.dict.naver.com/#/entry/jako/bd67d04f398747e1bc93ab04180954f7
N1,all,種,しゅ,종.,https://ja.dict.naver.com/#/entry/jako/4fdd3e8c8395491abd4f96b492bbc66d
N1,all,衆,しゅう,많은 사람,https://ja.dict.naver.com/#/entry/jako/92f62b86d772445b8df4650e130f9291
N1,all,宗,しゅう,종문(宗門); 종파.,https://ja.dict.naver.com/#/entry/jako/f44fc68926004699b458845670d73698
N1,all,収益,しゅうえき,수익.,https://ja.dict.naver.com/#/entry/jako/e1911820dcf248f281e3f4031ed6e439
N1,all,修学,しゅうがく,수학; 학문을 닦는 것; 배운 지식을 습득하는 것.,https://ja.dict.naver.com/#/entry/jako/df1a300cd4c641008a21775fbc349911
N1,all,周期,しゅうき,주기.,https://ja.dict.naver.com/#/entry/jako/69a4e8ab5152408790226e811e88f094
N1,all,衆議院,しゅうぎいん,중의원((일본의 하원(下院))).,https://ja.dict.naver.com/#/entry/jako/2f11947edae540d6a4f45a5d6d710a55
N1,all,就業,しゅうぎょう,취업.,https://ja.dict.naver.com/#/entry/jako/2f736f84d8a34396a3e73e66daa3a2d6
N1,all,集計,しゅうけい,집계.,https://ja.dict.naver.com/#/entry/jako/cc75c85fb0284367874f9564817f30ee
N1,all,襲撃,しゅうげき,습격.,https://ja.dict.naver.com/#/entry/jako/0df33ac7220b40c69af0dd92d0d994c6
N1,all,終始,しゅうし,시종; 처음과 끝; 시종일관함.,https://ja.dict.naver.com/#/entry/jako/15a3e72b17d5453ca92e05c110e3462f
N1,all,収支,しゅうし,수지; 수입과 지출.,https://ja.dict.naver.com/#/entry/jako/0e4e0f540d2e40ed90d4ea23422826ce
N1,all,収集·蒐集,しゅうしゅう,수집.,https://ja.dict.naver.com/#/entry/jako/cd48ac792ac849c1a1147f4addb909d8
N1,all,修飾,しゅうしょく,수식.,https://ja.dict.naver.com/#/entry/jako/07f8651a1efb47fc852a95209bbd54e6
N1,all,終日,しゅうじつ,(온)종일.,https://ja.dict.naver.com/#/entry/jako/fd6ec9dc6df84eeab5ad0af16a3f5c2b
N1,all,執着,しゅうじゃく,→しゅうちゃく,https://ja.dict.naver.com/#/entry/jako/968de34bf5144721a05fb52bf87fb48e
N1,all,習性,しゅうせい,습성; 습관.,https://ja.dict.naver.com/#/entry/jako/3a88d66805e046c287830ea86b4fe82b
N1,all,修復,しゅうふく,수복.,https://ja.dict.naver.com/#/entry/jako/8f59e858880945e782bc81e9d512ffb9
N1,all,収容,しゅうよう,수용.,https://ja.dict.naver.com/#/entry/jako/3006d552a9ef4e2badb46cb6298ecfa6
N1,all,収録·輯録,しゅうろく,수록.,https://ja.dict.naver.com/#/entry/jako/015058d9d1eb404e8d0ed8ae56b2999c
N1,all,守衛,しゅえい,수위.,https://ja.dict.naver.com/#/entry/jako/914139465c184db394bcd176148ffbb3
N1,all,主演,しゅえん,주연.,https://ja.dict.naver.com/#/entry/jako/24220024bdae4661b6b3bf93b1ecc4bd
N1,all,主観,しゅかん,주관.,https://ja.dict.naver.com/#/entry/jako/ffde3c13ae75445385957bd68af2f6b0
N1,all,修行,しゅぎょう,수행.,https://ja.dict.naver.com/#/entry/jako/19b10cd97bcb495b8d3949e3dfc75576
N1,all,祝賀,しゅくが,축하.,https://ja.dict.naver.com/#/entry/jako/71d545c48e5846199941a960d125b85a
N1,all,宿命,しゅくめい,숙명.,https://ja.dict.naver.com/#/entry/jako/53d3672e5907472a8dcd284ab4363021
N1,all,主権,しゅけん,주권.,https://ja.dict.naver.com/#/entry/jako/8c9eaf6f3f0e4301a5b26cbe9aac29bf
N1,all,手芸,しゅげい,수예; 수공예.,https://ja.dict.naver.com/#/entry/jako/2fd6ccf6b8dd4b1f95750ad6eeba1036
N1,all,主催,しゅさい,주최.,https://ja.dict.naver.com/#/entry/jako/a931e2f9b148431fbcd45cad17255aea
N1,all,趣旨,しゅし,취지; 어떤 일의 근본 목적이나 긴요한 뜻.,https://ja.dict.naver.com/#/entry/jako/6e5ff40c7ed14f22ad6d5b954b1a6df4
N1,all,主食,しゅしょく,주식.,https://ja.dict.naver.com/#/entry/jako/cc1eabc0937147b98ee403d785e8c1c5
N1,all,種種,しゅじゅ,갖가지; 여러 가지; 가지가지; 종종.,https://ja.dict.naver.com/#/entry/jako/62ca39c4c15d45faaca2540507557fcb
N1,all,主体,しゅたい,주체.,https://ja.dict.naver.com/#/entry/jako/b8288dca2f2e48eabed23c70b76cdf3f
N1,all,主題,しゅだい,주제.,https://ja.dict.naver.com/#/entry/jako/58df9028aa2e4c6db32147b278024dfd
N1,all,出産,しゅっさん,출산; 분만.,https://ja.dict.naver.com/#/entry/jako/04dba501bf654a609ad59ae77eb1f34b
N1,all,出資,しゅっし,출자.,https://ja.dict.naver.com/#/entry/jako/80b9b3653d9445fbae66d4005ec84ac2
N1,all,出社,しゅっしゃ,출사; 회사에 출근함.,https://ja.dict.naver.com/#/entry/jako/37aa78d298da46f5b8b10ba692718201
N1,all,出生,しゅっしょう,출생.,https://ja.dict.naver.com/#/entry/jako/75f6ac293be74fda9c5e6b55f05395e4
N1,all,出生,しゅっせい,"1.	[노인어]
참고어
しゅっしょう",https://ja.dict.naver.com/#/entry/jako/b68b5cdf0b064e4fbada4a7884ca1db2
N1,all,出費,しゅっぴ,출비; 지출.,https://ja.dict.naver.com/#/entry/jako/430c2bb2f60d476187f6f236df4e5c25
N1,all,出品,しゅっぴん,출품.,https://ja.dict.naver.com/#/entry/jako/48d6649a662c46bba8e498c9fd088bcf
N1,all,出演,しゅつえん,출연.,https://ja.dict.naver.com/#/entry/jako/2cc3d532abb24c6d81cf454a9de98172
N1,all,出題,しゅつだい,출제.,https://ja.dict.naver.com/#/entry/jako/1677c1b4381e4c1aa5f1c9b1d42a863e
N1,all,出動,しゅつどう,출동.,https://ja.dict.naver.com/#/entry/jako/6ea1e3e825f54af18bcce95dd075546f
N1,all,主導,しゅどう,주도.,https://ja.dict.naver.com/#/entry/jako/a4b2c5f128f14a58a332ca013978bf6c
N1,all,主導権,しゅどうけん,주도권.,https://ja.dict.naver.com/#/entry/jako/b443755fabba4fd1bd29bab7183bec68
N1,all,主任,しゅにん,주임.,https://ja.dict.naver.com/#/entry/jako/0f74818d0c9c4af29837d065551b456d
N1,all,首脳·主脳,しゅのう,수뇌; 조직이나 단체의 중심에 서서 지도적인 역할을 하는 사람.,https://ja.dict.naver.com/#/entry/jako/36d7dc855492405f8ee98a81cc6b7b2e
N1,all,守備,しゅび,수비.,https://ja.dict.naver.com/#/entry/jako/5d94719b28354415b6f2b03add36e702
N1,all,手法,しゅほう,"수법; 기교; (특히, 예술 작품의) 표현 기법.",https://ja.dict.naver.com/#/entry/jako/4a5d17b96927479d9b5d4605ae7765e0
N1,all,主力,しゅりょく,주력.,https://ja.dict.naver.com/#/entry/jako/2c12476c81184c2f86809e920e44dd53
N1,all,手腕,しゅわん,수완.,https://ja.dict.naver.com/#/entry/jako/4d9c3a5d59c14565998fcccb5ab6085f
N1,all,瞬発力,しゅんぱつりょく,순발력,https://ja.dict.naver.com/#/entry/jako/ccb4dc60de8d42f3a6fb7f7c743911a1
N1,all,私有,しゆう,사유.,https://ja.dict.naver.com/#/entry/jako/5a52189a4be84a97a1e61e7565b1f509
N1,all,書,しょ,서.,https://ja.dict.naver.com/#/entry/jako/b059ea3638cf46bf96280c85767f7205
N1,all,証,しょう,증; 증거; 증명.,https://ja.dict.naver.com/#/entry/jako/98348d2d73184ee08ca6e368f311473b
N1,all,生涯,しょうがい,생애.,https://ja.dict.naver.com/#/entry/jako/7e6046b80ea346f2a318299a32214505
N1,all,消去,しょうきょ,소거; 지워버림; 지워져 없어짐; 사라짐.,https://ja.dict.naver.com/#/entry/jako/b8a9bb76c0014412bb59be3d07f5af10
N1,all,衝撃,しょうげき,충격.,https://ja.dict.naver.com/#/entry/jako/2c69c0fd8253461fb02fb3a9da547fe4
N1,all,証言,しょうげん,증언.,https://ja.dict.naver.com/#/entry/jako/3c2150f171b84e47b12ad580149f8f37
N1,all,証拠,しょうこ,증거.,https://ja.dict.naver.com/#/entry/jako/c1d92cbde27f4b458690adf6140762ec
N1,all,照合,しょうごう,조합; 대조하여 확인함.,https://ja.dict.naver.com/#/entry/jako/a275cc9b75e8402c9e5bfebe9867c7b8
N1,all,詳細,しょうさい,상세함; 자세함; 자세한 내용.,https://ja.dict.naver.com/#/entry/jako/2c1f919f71be475db46bc2a044cdf166
N1,all,昇進·陞進,しょうしん,승진.,https://ja.dict.naver.com/#/entry/jako/a77f02da7b3c472cb7a756605420c969
N1,all,称する,しょうする,일컫다; 칭하다; 말하다.,https://ja.dict.naver.com/#/entry/jako/61a321562d094ec2b5d29b41b2c9ca4b
N1,all,消息,しょうそく,소식.,https://ja.dict.naver.com/#/entry/jako/fafdef53c2934e85861dc9b36b877817
N1,all,正体,しょうたい,정체.,https://ja.dict.naver.com/#/entry/jako/3ee1ac74daf1409da66f8bdb73641829
N1,all,承諾,しょうだく,승낙.,https://ja.dict.naver.com/#/entry/jako/c87cffae0cca4d25b24ff23490548dac
N1,all,小児科,しょうにか,소아과.,https://ja.dict.naver.com/#/entry/jako/d2a6107808d84e1993ef8826508e5fab
N1,all,照明,しょうめい,조명.,https://ja.dict.naver.com/#/entry/jako/f556a90bdf234f9e96b39846bbd41d18
N1,all,勝利·捷利,しょうり,승리; 겨루어서 이기는 것.,https://ja.dict.naver.com/#/entry/jako/c4fa88750fea401bb922604ae37d046a
N1,all,奨励,しょうれい,장려;  높이 평가하여 그것을 하도록 권유하는 것.,https://ja.dict.naver.com/#/entry/jako/e772f6e038624751951e5f17658c0258
N1,all,職員,しょくいん,직원.,https://ja.dict.naver.com/#/entry/jako/4bcd8ea10f1e4cc3a3a795f08c08dbf9
N1,all,植民地·殖民地,しょくみんち,식민지.,https://ja.dict.naver.com/#/entry/jako/f7a9d95307ba48d090382d553ca43d25
N1,all,職務,しょくむ,직무.,https://ja.dict.naver.com/#/entry/jako/fff44528c67a4051b8180e08b399d366
