level,pos,japanese,reading,korean,source_url
N4,all,課長,かちょう,과장.,https://ja.dict.naver.com/#/entry/jako/a0eb9806a4234209b223756f82a64b2a
N4,all,かっこ好い,かっこいい,근사하다; 멋있다.,https://ja.dict.naver.com/#/entry/jako/05c430281fa8484c881cb46f6dc57e19
N4,all,格好·恰好,かっこう,모양; 모습; 꼴.,https://ja.dict.naver.com/#/entry/jako/9e56bda70d0e4a6faf61c43676f40681
N4,all,かっこ悪い,かっこわるい,"꼴사납다, 멋이 없다",https://ja.dict.naver.com/#/entry/jako/7942d8eef9524748a88baca183abc037
N4,all,勝つ·克つ·贏つ,かつ,이기다.,https://ja.dict.naver.com/#/entry/jako/9f1450d2c8a34e83ae72c7d88b3f62ad
N4,all,家庭,かてい,가정.,https://ja.dict.naver.com/#/entry/jako/72c15722db744975a99c0941efcbeb11
N4,all,家内,かない,"가내; 집안; 또, 가족.",https://ja.dict.naver.com/#/entry/jako/fb6dfc473e924ecebe5a31ebe8d1e45e
N4,all,悲しい·哀しい,かなしい,슬프다.,https://ja.dict.naver.com/#/entry/jako/6ce9e08996014cd793e8235e11771601
N4,all,必ず,かならず,반드시; 꼭.,https://ja.dict.naver.com/#/entry/jako/d12a8c4accc2499bbb0184c7a07bb164
N4,all,可成り·可也,かなり,꽤; 제법; 상당히; 어지간히.,https://ja.dict.naver.com/#/entry/jako/1d0804b5a9f34797974d0b09fd9a366f
N4,all,金持(ち),かねもち,부자; 재산가.,https://ja.dict.naver.com/#/entry/jako/8016be0e20d740548e1f6a0a49d93104
N4,all,彼女,かのじょ,그녀; 그 여자.,https://ja.dict.naver.com/#/entry/jako/e938e76d671e421daecd4fd8502e130c
N4,all,壁,かべ,벽.,https://ja.dict.naver.com/#/entry/jako/ca58e3d16da946d886875f49346fa3b6
N4,all,髪,かみ,머리(털); 머리카락.,https://ja.dict.naver.com/#/entry/jako/abe806ac9c9b44e587b7c886708457e4
N4,all,噛む·嚙む·咬む·嚼む,かむ,(깨)물다; 악물다.,https://ja.dict.naver.com/#/entry/jako/2b5a78fde2a94ab481966d5eeaf963ab
N4,all,通う,かよう,다니다; 왕래하다.,https://ja.dict.naver.com/#/entry/jako/0db157b97af24fc697206fb07fb969a4
N4,all,彼,かれ,"그 (사람)(이전에는 여자도 가리켰으며, ‘彼’ ‘彼女’는 보통 윗사람에겐 쓰지 않음).",https://ja.dict.naver.com/#/entry/jako/61604bbbaf1b4fcb82a2dddd1ec788cc
N4,all,彼ら·彼等,かれら,그들;  그 사람들.,https://ja.dict.naver.com/#/entry/jako/4e02d6f31c834a488ca5f754d79b0f80
N4,all,乾く,かわく,마르다; 건조하다.,https://ja.dict.naver.com/#/entry/jako/59f4bc54944c4c889136c992b107c88d
N4,all,代(わ)り·替(わ)り·換(わ)り,かわり,대리; 대용; 대신(代身).,https://ja.dict.naver.com/#/entry/jako/d4ed885019ce49489ecc4967750b9307
N4,all,変(わ)る,かわる,변(화)하다; 바뀌다.,https://ja.dict.naver.com/#/entry/jako/15b5d377ccbd4234b0d36799d84e5e3a
N4,all,考え方,かんがえかた,사고방식.,https://ja.dict.naver.com/#/entry/jako/10001776f2894068940ccc6ba2b8f521
N4,all,考える·勘える,かんがえる,생각하다.,https://ja.dict.naver.com/#/entry/jako/cde9712b4eea4289b95fff2a9064c25f
N4,all,関係,かんけい,관계.,https://ja.dict.naver.com/#/entry/jako/f9822e98b68045b687cbaa5a31df38b1
N4,all,観光,かんこう,관광.,https://ja.dict.naver.com/#/entry/jako/3387a117f3584b2986a2f1c66f411b1d
N4,all,看護士,かんごし,남성 간호사(師).,https://ja.dict.naver.com/#/entry/jako/b0205fda2ee74b5db60284c7837d6515
N4,all,簡単·簡短,かんたん,간단.,https://ja.dict.naver.com/#/entry/jako/6e3001b5cb0f4c139be9370760ef38a2
N4,all,外国,がいこく,외국.,https://ja.dict.naver.com/#/entry/jako/a61cfa994ecc480c854a8db9012a53b2
N4,all,外食,がいしょく,외식.,https://ja.dict.naver.com/#/entry/jako/eef5337325184b61ae16d36588cac86f
N4,all,外部,がいぶ,외부.,https://ja.dict.naver.com/#/entry/jako/1add0fe4d9c64b989637f38ffcbead24
N4,all,がまんする,がまんする,참다,https://ja.dict.naver.com/#/entry/jako/23d50e9bc970486dbfbb5553b602d664
N4,all,側,がわ,쪽; 측.,https://ja.dict.naver.com/#/entry/jako/5046b7ad889a4290ad5c3289fe09e573
N4,all,頑張る,がんばる,분발하다; (어떤 일을 해내려고) 어려움을 참고 노력하다.,https://ja.dict.naver.com/#/entry/jako/94707db8127c4a44b888e24b4955ad14
N4,all,気,き,기운.,https://ja.dict.naver.com/#/entry/jako/f324f1666b9d4c1295642ae05d7a6d9f
N4,all,機械,きかい,기계.,https://ja.dict.naver.com/#/entry/jako/414f0a7ec15f4a0aa62792b73e570691
N4,all,期間,きかん,기간.,https://ja.dict.naver.com/#/entry/jako/5b0d956d05184407b25e5806ce1fa32c
N4,all,気がある,きがある,마음이 있다; 관심이 있다.,https://ja.dict.naver.com/#/entry/jako/9ee9377f62654b42a22419d163927285
N4,all,聞(き)取り·聴(き)取り,ききとり,조사하기 위해 사정을 들음; 청취.,https://ja.dict.naver.com/#/entry/jako/08db23f97c4746d79e068b93153e8430
N4,all,危険,きけん,위험.,https://ja.dict.naver.com/#/entry/jako/59a89c4e073d422289e434cbc23629f4
N4,all,聞(こ)える,きこえる,들리다.,https://ja.dict.naver.com/#/entry/jako/7fe57906b0264d83a458b23edc11cba5
N4,all,記者,きしゃ,기자.,https://ja.dict.naver.com/#/entry/jako/e2c5f3a71350458cb407ce9d0fafaf40
N4,all,汽車,きしゃ,기차.,https://ja.dict.naver.com/#/entry/jako/4a26d73bcf2e4c37b9a3c6c2c5b54220
N4,all,季節,きせつ,계절; 절기; 철.,https://ja.dict.naver.com/#/entry/jako/8aa1f7c6057747f0b6001ca79d8ec578
N4,all,規則,きそく,규칙.,https://ja.dict.naver.com/#/entry/jako/18c4700c83154afe8d43bcf31bebdcd5
N4,all,屹度·急度,きっと,꼭; 반드시.,https://ja.dict.naver.com/#/entry/jako/0d1b54be72ea4614aee29689dba97268
N4,all,気に入る,きにいる,마음에 들다; 만족하다.,https://ja.dict.naver.com/#/entry/jako/96fdc15b626f4faea177a10b61b5b95a
N4,all,絹,きぬ,명주; 비단.,https://ja.dict.naver.com/#/entry/jako/093a05358d164311aec19f31025036a3
N4,all,厳しい·酷しい,きびしい,엄하다; (혹)심하다; 지독[혹독]하다.,https://ja.dict.naver.com/#/entry/jako/a4a61acddc4a4cfba17fac1a646a64d5
N4,all,気分,きぶん,기분.,https://ja.dict.naver.com/#/entry/jako/081cb1f219c04feb9e0cf958a4104a7d
N4,all,決(ま)る·極る,きまる,정해지다; 결정되다.,https://ja.dict.naver.com/#/entry/jako/ae8fd2fc7e354dc3a4b130dc6780c162
N4,all,君,きみ,"그대; 자네; 너(동년배 또는 손아랫사람을 친근하게 부르는 말로, 주로 남자가 씀).",https://ja.dict.naver.com/#/entry/jako/b1194be913a54dadb80177d176eb8bb8
N4,all,決める·極める·定める,きめる,정하다; 결정하다.,https://ja.dict.naver.com/#/entry/jako/86f2998f4e4346fa97d888e8a52d594c
N4,all,気持(ち),きもち,마음(가짐); 기분; 감정; 심정.,https://ja.dict.naver.com/#/entry/jako/e60d6540bfef41098d55a44831b6c3a9
N4,all,着物,きもの,옷; 의복.,https://ja.dict.naver.com/#/entry/jako/bc87acd799be46d4a1f0294631076e1d
N4,all,客,きゃく,손; 손님.,https://ja.dict.naver.com/#/entry/jako/541287bec82a42e58cdbc34f71e24364
N4,all,急行,きゅうこう,급행; 급히 감.,https://ja.dict.naver.com/#/entry/jako/abde8d1afc62418eacfd97e23f1ac25e
N4,all,急に,きゅうに,갑자기,https://ja.dict.naver.com/#/entry/jako/c80ea96c60f34c38b0c0aef35bffce1d
N4,all,教育,きょういく,교육.,https://ja.dict.naver.com/#/entry/jako/7e6ceb98ef1a4e5e8e8ed8cffed6c3ca
N4,all,教会,きょうかい,교회.,https://ja.dict.naver.com/#/entry/jako/e8d7caccff2841e0aeda3fe9e4451b8e
N4,all,興味,きょうみ,흥미; 어떤 대상에 대하여 관심을 기울이는 경향.,https://ja.dict.naver.com/#/entry/jako/bcb630d8eeff46a18b52652149a33b93
N4,all,着る∙著る,きる,(의류 등을) 입다; 몸에 걸치다.,https://ja.dict.naver.com/#/entry/jako/eac2726ce5584b4e956b4d225f969ed9
N4,all,切る,きる,치다; 베다.,https://ja.dict.naver.com/#/entry/jako/bb18d33bc37148ea989ce9b188e960c0
N4,all,金魚,きんぎょ,금붕어.,https://ja.dict.naver.com/#/entry/jako/439321d489d643be9b7ae1652b3e4add
N4,all,近所,きんじょ,근처; 근방.,https://ja.dict.naver.com/#/entry/jako/3ee5e7a3b9f646f2a43d75ab06545c36
N4,all,技術,ぎじゅつ,기술.,https://ja.dict.naver.com/#/entry/jako/5d882485942c40c1b373c006ed2a62e5
N4,all,空気,くうき,공기.,https://ja.dict.naver.com/#/entry/jako/a35040a4c61d49578e30f82a9ae7b881
N4,all,空港,くうこう,공항; 비행장.,https://ja.dict.naver.com/#/entry/jako/ef40640ac5264a1b89022e8a361a28af
N4,all,草,くさ,풀.,https://ja.dict.naver.com/#/entry/jako/42b25dbc083b458dbf43d4e09ec30d54
N4,all,下さい,ください,(동사 下さる의 명령형),https://ja.dict.naver.com/#/entry/jako/b4babeda79b94f7a8269077ac8210788
N4,all,下さる,くださる,주시다(‘与える’ ‘くれる’의 높임말).,https://ja.dict.naver.com/#/entry/jako/c3df295c83264931b80781aefb7c643d
N4,all,首,くび,목.,https://ja.dict.naver.com/#/entry/jako/8496407c85024a9a91fb2d095aaaa1f4
N4,all,雲,くも,구름.,https://ja.dict.naver.com/#/entry/jako/ee36b6e6cf7f41ada66359038e866395
N4,all,曇(り),くもり,흐림.,https://ja.dict.naver.com/#/entry/jako/71f3e90b75704a9cb59682e2427b0086
N4,all,曇る,くもる,(날씨가) 흐리다; 흐려지다.,https://ja.dict.naver.com/#/entry/jako/728f9cfa3cd2407ebcf71dedaa45d1d3
N4,all,区役所,くやくしょ,구청.,https://ja.dict.naver.com/#/entry/jako/bba7ee819cef46b19c2cce6478af5719
N4,all,比べる·較べる·競べる,くらべる,((較べる)) 비교하다; 대조하다.,https://ja.dict.naver.com/#/entry/jako/72483d1956854109bd9feb844e92b169
N4,all,苦しい,くるしい,괴롭다.,https://ja.dict.naver.com/#/entry/jako/7ddfa3fe8953497bb82e4dec2dec1bc6
N4,all,暮れる,くれる,(날이) 저물다; 해가 져서 어두워지다.,https://ja.dict.naver.com/#/entry/jako/4c2bf38f491446c79ab842d85cd7c1d0
N4,all,呉れる,くれる,주다.,https://ja.dict.naver.com/#/entry/jako/9bbe9af80f7e4249b825e8a6c9736e76
N4,all,具合·工合,ぐあい,(일의) 형편; 상태.,https://ja.dict.naver.com/#/entry/jako/751558095a2347bbabf167df399138c2
N4,all,軍人,ぐんじん,군인.,https://ja.dict.naver.com/#/entry/jako/89f6e4b495b942409aede3fe66ed90d2
N4,all,毛,け,털; 사람이나 동물의 피부에 나는 가느다란 실 모양의 것.,https://ja.dict.naver.com/#/entry/jako/8ee04736b7b64d58908666fafd503873
N4,all,計画,けいかく,계획.,https://ja.dict.naver.com/#/entry/jako/e93213b2bf624544bc3296a0e70b7dea
N4,all,経験,けいけん,경험.,https://ja.dict.naver.com/#/entry/jako/69ef31b8e5904268a7be2b3f8e573968
N4,all,警察,けいさつ,경찰.,https://ja.dict.naver.com/#/entry/jako/61d8b7a38ba144d38fc63b693cd87af4
N4,all,経済,けいざい,경제.,https://ja.dict.naver.com/#/entry/jako/296d61873e9341649afc975a00184b22
N4,all,怪我,けが,상처; 부상; 다침.,https://ja.dict.naver.com/#/entry/jako/7811408b99624596bd2a6ce061b738a7
N4,all,景色,けしき,경치; 풍경; 풍광.,https://ja.dict.naver.com/#/entry/jako/b126a59cfa344f039847d7f5eefb80e9
N4,all,消しゴム,けしゴム,(고무)지우개.,https://ja.dict.naver.com/#/entry/jako/8b7557890cb74a9e9c0e89f2bc57b591
N4,all,結構,けっこう,훌륭함; 좋음.,https://ja.dict.naver.com/#/entry/jako/85e5af2d6162447fb37620cce16564a1
N4,all,決して,けっして,(뒤에 부정(否定)·금지의 말과 함께) 결코; 절대로.,https://ja.dict.naver.com/#/entry/jako/7a64214139c5490987f929762d6ccdc2
N4,all,欠席,けっせき,결석; (회의∙수업 등) 나가야 할 자리에 나가지 않음.,https://ja.dict.naver.com/#/entry/jako/bc4c49352c534ccc9e481893668cd97d
N4,all,けれども,けれども,(종지형(終止形)에 붙음),https://ja.dict.naver.com/#/entry/jako/3f7d39b7e9f34611a06e5af6335f8b3e
N4,all,喧嘩·諠譁,けんか,다툼; 싸움; 분쟁.,https://ja.dict.naver.com/#/entry/jako/28f9b4a0994b48f1bd801e3d392ce20e
N4,all,研究室,けんきゅうしつ,연구실.,https://ja.dict.naver.com/#/entry/jako/57510796012149f2957b4242d936f8a8
N4,all,見物,けんぶつ,구경.,https://ja.dict.naver.com/#/entry/jako/e60991ffbadb4aeebf8c72302a73874a
N4,all,下宿,げしゅく,하숙.,https://ja.dict.naver.com/#/entry/jako/eda57cab0f2f4672b72ce22be0612b6e
N4,all,原因,げんいん,원인.,https://ja.dict.naver.com/#/entry/jako/9fd238cd7d964a6f9da973c34c159fe5
N4,all,玄関,げんかん,현관.,https://ja.dict.naver.com/#/entry/jako/9ad88cf9b2cb456cb6c82c0098f37208
N4,all,個·箇,こ,개인; 개체; 하나하나의 사물·사람.,https://ja.dict.naver.com/#/entry/jako/2125c0d83b1c4e74b28870d1b3c4d474
N4,all,子·児,こ,자식; 양자; 의붓자식.,https://ja.dict.naver.com/#/entry/jako/b6040664f3f5458aa3b76b72588ed007
N4,all,小犬∙子犬,こいぬ,작은 개; 강아지.,https://ja.dict.naver.com/#/entry/jako/f33927101c3846bd8cd2afc14a506c5d
N4,all,功,こう,공.,https://ja.dict.naver.com/#/entry/jako/0edef08f677c4101bad7b36a3fbc56be
N4,all,公開,こうかい,공개.,https://ja.dict.naver.com/#/entry/jako/d5d23c6e62fb4fcb938411842c8f1b01
N4,all,郊外,こうがい,교외.,https://ja.dict.naver.com/#/entry/jako/c8f3af7cedac4303a63d571b82ad1429
N4,all,講義,こうぎ,강의.,https://ja.dict.naver.com/#/entry/jako/a6e6bbd5e19c48bfb755083c829a14dc
N4,all,工業,こうぎょう,공업.,https://ja.dict.naver.com/#/entry/jako/5379d95d07274704b6c91d3bcb110af7
N4,all,高校,こうこう,‘高等学校(=고등학교)’의 준말; 고교.,https://ja.dict.naver.com/#/entry/jako/b75cc22973544b698966db2366c108ee
N4,all,高校生,こうこうせい,고교생,https://ja.dict.naver.com/#/entry/jako/d361ea026a774c9eb029005f263ad02d
N4,all,交差点•交叉点,こうさてん,교차점; 두 개 이상의 길이 교차하는 하는 곳; 교차로.,https://ja.dict.naver.com/#/entry/jako/643fabe5dff54c3e9449106c28eef1f9
N4,all,工事,こうじ,공사.,https://ja.dict.naver.com/#/entry/jako/79f9b33271224abaa6755dd8f70df98f
N4,all,工場,こうじょう,공장.,https://ja.dict.naver.com/#/entry/jako/e1ebbf09e8de457d901fb08b45f01455
N4,all,校長,こうちょう,교장.,https://ja.dict.naver.com/#/entry/jako/039f070e5e2840a4b7de49b95f399bc7
N4,all,交通,こうつう,교통.,https://ja.dict.naver.com/#/entry/jako/5d86cd11280a4a7baaf39bdb65c1a150
N4,all,講堂,こうどう,(학교나 절의) 강당.,https://ja.dict.naver.com/#/entry/jako/d17887fc677d4abea35f82a9ce140af9
N4,all,工場,こうば,공장.,https://ja.dict.naver.com/#/entry/jako/ed18b614febd41b98668055805bbbc87
N4,all,公務員,こうむいん,공무원;  국가 또는 지방 공공 단체의 사무를 맡아보는 사람.,https://ja.dict.naver.com/#/entry/jako/28b644c561844999863d6ccd57103359
N4,all,氷·凍り,こおり,얼음.,https://ja.dict.naver.com/#/entry/jako/7adfe1a113bc469fac0f60195111c0b0
N4,all,国際,こくさい,국제.,https://ja.dict.naver.com/#/entry/jako/d35fb728d77846fe956e9fb352657c35
N4,all,国産,こくさん,국산.,https://ja.dict.naver.com/#/entry/jako/f50132f0d1f04eceb89c2751250d0c13
N4,all,国内,こくない,국내.,https://ja.dict.naver.com/#/entry/jako/c75459227997449ab7e9e9d49d9cf7b7
N4,all,国民,こくみん,국민.,https://ja.dict.naver.com/#/entry/jako/f195286175d64708bc560321d73be985
N4,all,国立,こくりつ,국립.,https://ja.dict.naver.com/#/entry/jako/5d43a59657614fb99037c53ddb41fb36
N4,all,九つ,ここのつ,아홉; 아홉 개.,https://ja.dict.naver.com/#/entry/jako/cbe3cf58a645458d83853eb53774fea4
N4,all,心,こころ,"마음; 또, 느낌; 기분.",https://ja.dict.naver.com/#/entry/jako/f0be38084e5e41bcaa1bf219fb76fe0a
N4,all,故障,こしょう,(몸·기계 따위의) 고장.,https://ja.dict.naver.com/#/entry/jako/97ca50bbaddf4a9ba1fe31bfa7d89a0f
N4,all,個人,こじん,개인,https://ja.dict.naver.com/#/entry/jako/374c9f5788444a0d882da9dea002d12b
N4,all,答(え),こたえ,대답.,https://ja.dict.naver.com/#/entry/jako/a4f6bc58022a4cd69689d9556cec8d87
N4,all,事,こと,일; 것(개체인 물건으로서가 아니고 파악한 의식·사고의 대상; ‘もの’보다는 추상적인 것을 말함).,https://ja.dict.naver.com/#/entry/jako/16808b2abd0d4d50bfe921424f6dd602
N4,all,言葉·詞·辞,ことば,말.,https://ja.dict.naver.com/#/entry/jako/17c8d3e63cb74cd0943c91106a522091
N4,all,小鳥,ことり,작은 새(꾀꼬리‧참새‧종달새 등).,https://ja.dict.naver.com/#/entry/jako/e1c0e5c06ce54fb28c88f6845840b3a9
N4,all,小猫·子猫·仔猫,こねこ,"작은 고양이; 또, 새끼 고양이.",https://ja.dict.naver.com/#/entry/jako/09688c33330a43719eac5a94eeb7d5cf
N4,all,この間·此の間,このあいだ,요전(번); 일전; 지난번; 전날.,https://ja.dict.naver.com/#/entry/jako/46d911a648d945838fb110ed09c1db06
N4,all,この頃·此の頃,このごろ,요즈음; 요즘; 요사이; 요 며칠; 최근.,https://ja.dict.naver.com/#/entry/jako/7fea28db019d4e88969037fe41d1924e
N4,all,木の葉,このは,나뭇잎.,https://ja.dict.naver.com/#/entry/jako/b478760174f040edacc5fcfe1e08a169
N4,all,この辺·此の辺,このへん,이 근처[주변]; 이 일대.,https://ja.dict.naver.com/#/entry/jako/116ed87f80cb4387a98919c855ab8b57
N4,all,細かい,こまかい,잘다.,https://ja.dict.naver.com/#/entry/jako/b77d500464c4476895e093093566394d
N4,all,込む,こむ,(본디 混む로도) 붐비다; 혼잡하다; 복작거리다.,https://ja.dict.naver.com/#/entry/jako/f102bb7f6709472e83142d43fd080214
N4,all,米,こめ,쌀.,https://ja.dict.naver.com/#/entry/jako/f6a2feb2749541efaa240d119183f615
N4,all,此れから·是から,これから,이제부터; 지금부터.,https://ja.dict.naver.com/#/entry/jako/0a723c45f85c44d7983cd8ab66697d0f
N4,all,転,ころ,산륜(散輪); 굴림대.,https://ja.dict.naver.com/#/entry/jako/46bfe23e544a430d9a96ce6779b1bbce
N4,all,転ぶ,ころぶ,쓰러지다; 자빠지다.,https://ja.dict.naver.com/#/entry/jako/f5dac6ec15a646bcbf1ed57b096c7778
N4,all,怖い·恐い,こわい,무섭다; 두렵다.,https://ja.dict.naver.com/#/entry/jako/ff77b922212c486fac403d529cf4573c
N4,all,壊す·毀す,こわす,파괴하다; 부수다; 파손시키다.,https://ja.dict.naver.com/#/entry/jako/9090004fc35e4a71a99f9fc10a2174bc
N4,all,壊れる·毀れる,こわれる,깨지다; 부서지다; 파손[파괴]되다.,https://ja.dict.naver.com/#/entry/jako/f0a67281d0c345ba8881acd781b19a0f
N4,all,今回,こんかい,금번; 이번.,https://ja.dict.naver.com/#/entry/jako/bae84a7f8f254345a908004f70e68d3e
N4,all,今度,こんど,이번; 금번; 최근.,https://ja.dict.naver.com/#/entry/jako/e28e24f1a14b462e9cd0852c839f00b8
N4,all,こんなに,こんなに,"이토록, 이렇게",https://ja.dict.naver.com/#/entry/jako/a9252da01a8648ce8e724f8a4d7632cd
N4,all,今夜,こんや,금야; 오늘 밤.,https://ja.dict.naver.com/#/entry/jako/be1d8c7bcb094edfa5651636e79aec48
N4,all,語,ご,말; 언어; 말씨.,https://ja.dict.naver.com/#/entry/jako/82c3b088619d4417aa2c150f89e6c45f
N4,all,御,ご,"옛날, 여성을 높여 부르던 말.",https://ja.dict.naver.com/#/entry/jako/c4cb9f65c29e4a5d8118ccb5397e6038
N4,all,御座る,ござる,‘居る(=있다)’‘ある(=있다)’의 높임말: 계시다.,https://ja.dict.naver.com/#/entry/jako/3c464751cd1340ae9abeadc847f63741
N4,all,御存じ·御存知,ごぞんじ,‘存じ’의 높임말; 알고 계심.,https://ja.dict.naver.com/#/entry/jako/df25372ad875470d8a0ab226805f6c4c
N4,all,ご馳走·御馳走,ごちそう,"손님을 향응함; 또, 그 대접.",https://ja.dict.naver.com/#/entry/jako/914736295ec9466e8503abb7302eee62
N4,all,塵·芥·埃,ごみ,쓰레기; 티끌; 먼지.,https://ja.dict.naver.com/#/entry/jako/ed21487e434a406290a33fbed3d87da7
N4,all,ご覧になる,ごらんになる,보시다,https://ja.dict.naver.com/#/entry/jako/5ec32ce6352e4799ae6c241820223cee
N4,all,さあ,さあ,남에게 어떤 행동을 재촉할 때의 소리: 자; 어서.,https://ja.dict.naver.com/#/entry/jako/b6f1dfd45cd544538f3a4de9aec0912c
N4,all,最近,さいきん,최근.,https://ja.dict.naver.com/#/entry/jako/5e6d2e15385e41108e22a3b472b35bdf
N4,all,最後,さいご,최후; 마지막; 맨 뒤(의 것).,https://ja.dict.naver.com/#/entry/jako/8951cb1431a34a07b97b48f9147f7fec
N4,all,最初,さいしょ,최초; 맨 처음.,https://ja.dict.naver.com/#/entry/jako/1db1b3bb54424795bc2c2f920abd4e58
N4,all,坂·阪,さか,고개.,https://ja.dict.naver.com/#/entry/jako/bc78e1405d884995881fe1706136ebcf
N4,all,魚屋,さかなや,생선 장수,https://ja.dict.naver.com/#/entry/jako/a8a029ec7b174273aead622f98a6a766
N4,all,盛ん·壮ん,さかん,성함.,https://ja.dict.naver.com/#/entry/jako/697b54bc755c455e825c5249969d896a
N4,all,探す·捜す,さがす,찾다.,https://ja.dict.naver.com/#/entry/jako/183765ddec0541389692aa4a6328d3a1
N4,all,下がる,さがる,내리다.,https://ja.dict.naver.com/#/entry/jako/5923ed87ae2b4639baec0dd26df431a5
N4,all,作品,さくひん,작품.,https://ja.dict.naver.com/#/entry/jako/d51872aea52445928986ac34cceaf2de
N4,all,桜,さくら,벚나무; 벚꽃.,https://ja.dict.naver.com/#/entry/jako/ac86229c922341f1bcbe2cb13631f27c
N4,all,下げる,さげる,내리다.,https://ja.dict.naver.com/#/entry/jako/2fb1a1c902bf491b9869a5a8aef590ab
N4,all,差(し)上げる,さしあげる,들어 올리다.,https://ja.dict.naver.com/#/entry/jako/a3add68470f04d80aff49ddc132d0b76
N4,all,さ-す,さ-す,→させる1,https://ja.dict.naver.com/#/entry/jako/85953f74f5a24421a8f2a141f705cd81
N4,all,差す,さす,가리다; (우산 따위를) 쓰다; 받(치)다.,https://ja.dict.naver.com/#/entry/jako/49f91fef8d4b4733a9ca8a2e91969d50
N4,all,先,さっき,아까; 조금 전.,https://ja.dict.naver.com/#/entry/jako/cefb9ae27aea40aba1769bb548571732
N4,all,砂糖,さとう,설탕.,https://ja.dict.naver.com/#/entry/jako/d6906d4f626240eb9c14cad7b98fbd63
N4,all,寂しい·淋しい,さびしい,허전하다.,https://ja.dict.naver.com/#/entry/jako/ba6d9deb454f43cd9aab6aaca66c4851
N4,all,様,さま,모양; 상태; 모습.,https://ja.dict.naver.com/#/entry/jako/ea4d68aa7e844d7182a16e3a6b9c5d9c
N4,all,再来月,さらいげつ,다다음 달,https://ja.dict.naver.com/#/entry/jako/4a044d294de7401090e26a7a8300758b
N4,all,再来週,さらいしゅう,다다음 주,https://ja.dict.naver.com/#/entry/jako/6da388a2e7a747ae80efeb68da95cf47
N4,all,再来年,さらいねん,"다다음 해, 후년",https://ja.dict.naver.com/#/entry/jako/13021849e3ad452c8ba38c1cd7ba5b75
N4,all,騒ぐ,さわぐ,떠들다; 떠들썩거리다; 시끄러운 소리를 내다.,https://ja.dict.naver.com/#/entry/jako/d6fa0d050385485bb14d47a2f08885de
N4,all,触る,さわる,손으로 만지다; 접촉하다; (가볍게) 닿다.,https://ja.dict.naver.com/#/entry/jako/0dd8b28a369e4084b3a1f85094ce3ada
N4,all,参,さん,셋; 삼.,https://ja.dict.naver.com/#/entry/jako/dbc84c7fa08040e2a03b75c71ddda319
N4,all,三角,さんかく,삼각.,https://ja.dict.naver.com/#/entry/jako/4b80f601a8d9436a8b9018936c8d4681
N4,all,産業,さんぎょう,산업.,https://ja.dict.naver.com/#/entry/jako/f08a60bb05d6470bb63e5618fc48f3d5
N4,all,算数,さんすう,산수.,https://ja.dict.naver.com/#/entry/jako/c7e2827ddda54109bb4a705177c195b8
N4,all,賛成,さんせい,찬성.,https://ja.dict.naver.com/#/entry/jako/c33129951dd34f7a867337d5b7804579
N4,all,残念,ざんねん,분함; 억울함.,https://ja.dict.naver.com/#/entry/jako/f315b13897884cd9919560e0a7d88c43
N4,all,市,し,시,https://ja.dict.naver.com/#/entry/jako/a1fdc0d090154dedb6d61558b80da265
N4,all,試合·仕合,しあい,경기; 시합.,https://ja.dict.naver.com/#/entry/jako/85770e65a6224dfea4f0625c794111bc
N4,all,然し·併し,しかし,그러나; 그렇지만; 그런데.,https://ja.dict.naver.com/#/entry/jako/73972a7994a142869824cf7098245027
N4,all,仕方·為方,しかた,하는 방법; 수단; 방식.,https://ja.dict.naver.com/#/entry/jako/f211a658be0146489313dfd7af473c46
N4,all,仕方ない·仕方無い,しかたない,할 수 없다; 하는 수 없다.,https://ja.dict.naver.com/#/entry/jako/eeafb4d873044016bc4cf9e91eed8568
N4,all,叱る·呵る,しかる,꾸짖다; 야단치다.,https://ja.dict.naver.com/#/entry/jako/bb066683f32e4f7f919fb89fbbbcb8c3
N4,all,試験,しけん,시험; 테스트.,https://ja.dict.naver.com/#/entry/jako/ef8023bca893422f86492867dda429e1
N4,all,舌,した,혀.,https://ja.dict.naver.com/#/entry/jako/0ba59c8bf17e4c8e99b50f9fcf2bddfc
N4,all,下着,したぎ,속옷; 내의.,https://ja.dict.naver.com/#/entry/jako/27b9987ca1dc4bceb549b6f4836155af
N4,all,支度·仕度,したく,준비; 채비; (외출을 위한) 몸차림.,https://ja.dict.naver.com/#/entry/jako/d66e184979cc4165931d8ba529dd8959
N4,all,親しい,したしい,친하다; 사이가 좋다; 의좋다.,https://ja.dict.naver.com/#/entry/jako/eef108d3434a4009a6c815ea85d275ff
N4,all,確り·聢り,しっかり,견고한 모양: 단단히; 꼭; 꽉; 튼튼히.,https://ja.dict.naver.com/#/entry/jako/d841524e2db14df2a86daf026151af8d
N4,all,失敗,しっぱい,실패; 실수.,https://ja.dict.naver.com/#/entry/jako/3f1b0d1793864b92abfa6848590a6514
N4,all,室内,しつない,실내.,https://ja.dict.naver.com/#/entry/jako/afb1e982a5384ac0aacc3e2819cc485f
N4,all,質問,しつもん,질문.,https://ja.dict.naver.com/#/entry/jako/22e6b08c31bd427aa1481875b9157cc3
N4,all,失礼,しつれい,실례.,https://ja.dict.naver.com/#/entry/jako/e6e934b25db34aa2a43f10afb6c9fc33
N4,all,市内,しない,시내.,https://ja.dict.naver.com/#/entry/jako/4eda87d18e8c4cd39d2961167b77a8e9
